Name	Description
3300051050	assembled Ga0527664_021320_500_2167 methyl-coenzyme M reductase alpha subunit
3300051051	assembled Ga0527665_014780_2319_3590 methyl-coenzyme M reductase alpha subunit
3300051052	assembled Ga0527666_011678_1050_2717 methyl-coenzyme M reductase alpha subunit
3300051052	assembled Ga0527666_037565_1_1200 methyl-coenzyme M reductase alpha subunit
3300051053	assembled Ga0527667_013439_656_2323 methyl-coenzyme M reductase alpha subunit
3300051616	assembled Ga0527668_025199_1_1545 methyl-coenzyme M reductase alpha subunit
3300051506	assembled Ga0527669_034418_154_1740 methyl-coenzyme M reductase alpha subunit
3300051054	assembled Ga0527670_008626_1854_3536 methyl-coenzyme M reductase alpha subunit
3300051054	assembled Ga0527670_009135_209_1870 methyl-coenzyme M reductase alpha subunit
3300051055	assembled Ga0527671_007985_1_1335 methyl-coenzyme M reductase alpha subunit
3300051055	assembled Ga0527671_008145_2504_4147 methyl-coenzyme M reductase alpha subunit
3300051055	assembled Ga0527671_031208_362_1684 methyl-coenzyme M reductase alpha subunit
3300051056	assembled Ga0527672_019619_2_1531 methyl-coenzyme M reductase alpha subunit
3300051058	assembled Ga0527674_052623_2_1531 methyl-coenzyme M reductase alpha subunit
3300051059	assembled Ga0527675_010349_586_2268 methyl-coenzyme M reductase alpha subunit
3300051059	assembled Ga0527675_014196_1360_3012 methyl-coenzyme M reductase alpha subunit
3300051059	assembled Ga0527675_049089_141_1706 methyl-coenzyme M reductase alpha subunit
3300051059	assembled Ga0527675_059718_3_1478 methyl-coenzyme M reductase alpha subunit
3300051060	assembled Ga0527677_035248_2_1588 methyl-coenzyme M reductase alpha subunit
3300051061	assembled Ga0527678_002998_1546_3213 methyl-coenzyme M reductase alpha subunit
3300051617	assembled Ga0527680_009684_498_2165 methyl-coenzyme M reductase alpha subunit
3300051617	assembled Ga0527680_017547_1385_3037 methyl-coenzyme M reductase alpha subunit
3300051617	assembled Ga0527680_047298_461_1846 methyl-coenzyme M reductase alpha subunit
3300051508	assembled Ga0527681_005620_4513_5976 methyl-coenzyme M reductase alpha subunit
3300051508	assembled Ga0527681_006543_2261_3913 methyl-coenzyme M reductase alpha subunit
3300051510	assembled Ga0527683_001065_18875_20527 methyl-coenzyme M reductase alpha subunit
3300051510	assembled Ga0527683_003266_5850_7511 methyl-coenzyme M reductase alpha subunit
3300051511	assembled Ga0527684_003026_4510_6171 methyl-coenzyme M reductase alpha subunit
3300051511	assembled Ga0527684_005166_5335_6987 methyl-coenzyme M reductase alpha subunit
3300051511	assembled Ga0527684_021243_1_1218 methyl-coenzyme M reductase alpha subunit
3300051512	assembled Ga0527685_003805_719_2371 methyl-coenzyme M reductase alpha subunit
3300051513	assembled Ga0527686_005295_56_1708 methyl-coenzyme M reductase alpha subunit
3300052305	assembled Ga0527687_001531_6862_8514 methyl-coenzyme M reductase alpha subunit
3300052305	assembled Ga0527687_011314_1942_3294 methyl-coenzyme M reductase alpha subunit
3300052305	assembled Ga0527687_017416_521_2155 methyl-coenzyme M reductase alpha subunit
3300052306	assembled Ga0527688_001540_11350_13002 methyl-coenzyme M reductase alpha subunit
3300052306	assembled Ga0527688_034355_3_1295 methyl-coenzyme M reductase alpha subunit
3300052278	assembled Ga0527689_001683_10882_12534 methyl-coenzyme M reductase alpha subunit
3300052278	assembled Ga0527689_006917_3826_5460 methyl-coenzyme M reductase alpha subunit
3300052279	assembled Ga0527690_013190_851_2503 methyl-coenzyme M reductase alpha subunit
3300051618	assembled Ga0527691_022600_976_2634 methyl-coenzyme M reductase alpha subunit
3300052307	assembled Ga0527693_003255_8982_10583 methyl-coenzyme M reductase alpha subunit
3300052307	assembled Ga0527693_012532_960_2618 methyl-coenzyme M reductase alpha subunit
3300052307	assembled Ga0527693_043816_2_1375 methyl-coenzyme M reductase alpha subunit
3300052307	assembled Ga0527693_044151_3_1367 methyl-coenzyme M reductase alpha subunit
3300051514	assembled Ga0527694_006714_1941_3599 methyl-coenzyme M reductase alpha subunit
3300051514	assembled Ga0527694_015878_1178_2833 methyl-coenzyme M reductase alpha subunit
3300051514	assembled Ga0527694_046738_2_1240 methyl-coenzyme M reductase alpha subunit
3300051619	assembled Ga0527695_002398_10939_12594 methyl-coenzyme M reductase alpha subunit
3300051619	assembled Ga0527695_003818_5716_7374 methyl-coenzyme M reductase alpha subunit
3300051620	assembled Ga0527696_004958_5785_7443 methyl-coenzyme M reductase alpha subunit
3300051621	assembled Ga0527697_000514_32914_34572 methyl-coenzyme M reductase alpha subunit
3300051621	assembled Ga0527697_001042_7742_9397 methyl-coenzyme M reductase alpha subunit
3300051621	assembled Ga0527697_006480_1415_3067 methyl-coenzyme M reductase alpha subunit
3300051622	assembled Ga0527698_000891_17532_19190 methyl-coenzyme M reductase alpha subunit
3300051622	assembled Ga0527698_003068_3638_5290 methyl-coenzyme M reductase alpha subunit
3300051622	assembled Ga0527698_010522_170_1825 methyl-coenzyme M reductase alpha subunit
3300051623	assembled Ga0527701_003142_4744_5994 methyl-coenzyme M reductase alpha subunit
3300051623	assembled Ga0527701_003648_2_1354 methyl-coenzyme M reductase alpha subunit
3300051625	assembled Ga0527703_000218_164_1816 methyl-coenzyme M reductase alpha subunit
3300051625	assembled Ga0527703_000336_29275_30936 methyl-coenzyme M reductase alpha subunit
3300051626	assembled Ga0527704_000311_2163_3815 methyl-coenzyme M reductase alpha subunit
3300051626	assembled Ga0527704_000311_33126_34736 methyl-coenzyme M reductase alpha subunit
3300051627	assembled Ga0527705_000512_11972_13633 methyl-coenzyme M reductase alpha subunit
3300051627	assembled Ga0527705_007124_1451_3103 methyl-coenzyme M reductase alpha subunit
3300051628	assembled Ga0527707_004056_2644_4272 methyl-coenzyme M reductase alpha subunit
3300051628	assembled Ga0527707_005466_2138_3433 methyl-coenzyme M reductase alpha subunit
3300051629	assembled Ga0527711_000346_19380_21035 methyl-coenzyme M reductase alpha subunit
3300051629	assembled Ga0527711_009161_1274_2932 methyl-coenzyme M reductase alpha subunit
3300051630	assembled Ga0527712_002935_10122_11780 methyl-coenzyme M reductase alpha subunit
3300051630	assembled Ga0527712_003029_7917_9572 methyl-coenzyme M reductase alpha subunit
3300051631	assembled Ga0527713_003983_7004_8659 methyl-coenzyme M reductase alpha subunit
3300051631	assembled Ga0527713_007072_1549_3207 methyl-coenzyme M reductase alpha subunit
3300051632	assembled Ga0527714_003458_5321_6973 methyl-coenzyme M reductase alpha subunit
3300051632	assembled Ga0527714_017574_1059_2711 methyl-coenzyme M reductase alpha subunit
3300051633	assembled Ga0527715_003585_5277_6929 methyl-coenzyme M reductase alpha subunit
3300051633	assembled Ga0527715_013906_1004_2656 methyl-coenzyme M reductase alpha subunit
3300051634	assembled Ga0527716_020233_3_1439 methyl-coenzyme M reductase alpha subunit
3300051635	assembled Ga0527717_009592_545_2206 methyl-coenzyme M reductase alpha subunit
3300050333	assembled Ga0528472_000255_92871_94523 methyl-coenzyme M reductase alpha subunit
3300050333	assembled Ga0528472_000430_58323_59978 methyl-coenzyme M reductase alpha subunit
3300050333	assembled Ga0528472_001204_34182_35885 methyl-coenzyme M reductase alpha subunit
3300050333	assembled Ga0528472_002324_2094_3764 methyl-coenzyme M reductase alpha subunit
3300050333	assembled Ga0528472_010538_1705_3411 methyl-coenzyme M reductase alpha subunit
3300050333	assembled Ga0528472_021183_1_1491 methyl-coenzyme M reductase alpha subunit
3300050333	assembled Ga0528472_027947_306_1529 methyl-coenzyme M reductase alpha subunit
3300050335	assembled Ga0528473_000736_42493_44145 methyl-coenzyme M reductase alpha subunit
3300050335	assembled Ga0528473_001469_18736_20388 methyl-coenzyme M reductase alpha subunit
3300050335	assembled Ga0528473_001623_14110_15762 methyl-coenzyme M reductase alpha subunit
3300050335	assembled Ga0528473_004462_3228_4883 methyl-coenzyme M reductase alpha subunit
3300050335	assembled Ga0528473_005137_3670_5334 methyl-coenzyme M reductase alpha subunit
3300050334	assembled Ga0528474_000001_3003347_3004999 methyl-coenzyme M reductase alpha subunit
3300050334	assembled Ga0528474_000001_98128_99783 methyl-coenzyme M reductase alpha subunit
3300050334	assembled Ga0528474_000293_52284_53996 methyl-coenzyme M reductase alpha subunit
3300050334	assembled Ga0528474_000311_85124_86776 methyl-coenzyme M reductase alpha subunit
3300050334	assembled Ga0528474_000314_38574_40226 methyl-coenzyme M reductase alpha subunit
3300050334	assembled Ga0528474_001184_10177_11829 methyl-coenzyme M reductase alpha subunit
3300050334	assembled Ga0528474_001916_9265_10920 methyl-coenzyme M reductase alpha subunit
3300050334	assembled Ga0528474_002915_2092_3744 methyl-coenzyme M reductase alpha subunit
3300050334	assembled Ga0528474_003144_5292_6875 methyl-coenzyme M reductase alpha subunit
3300050334	assembled Ga0528474_009420_3_1502 methyl-coenzyme M reductase alpha subunit
3300050336	assembled Ga0528475_000107_149210_150862 methyl-coenzyme M reductase alpha subunit
3300050336	assembled Ga0528475_000390_19962_21617 methyl-coenzyme M reductase alpha subunit
3300050336	assembled Ga0528475_000764_40331_42001 methyl-coenzyme M reductase alpha subunit
3300050336	assembled Ga0528475_000886_38771_40450 methyl-coenzyme M reductase alpha subunit
3300050336	assembled Ga0528475_001732_13998_15650 methyl-coenzyme M reductase alpha subunit
3300050336	assembled Ga0528475_002122_4083_5807 methyl-coenzyme M reductase alpha subunit
3300050336	assembled Ga0528475_003468_7652_9304 methyl-coenzyme M reductase alpha subunit
3300050336	assembled Ga0528475_005060_4469_6124 methyl-coenzyme M reductase alpha subunit
3300050336	assembled Ga0528475_006751_1_1326 methyl-coenzyme M reductase alpha subunit
3300051196	assembled Ga0528493_0000043_80929_82602 methyl-coenzyme M reductase alpha subunit
3300051196	assembled Ga0528493_0000167_27599_29275 methyl-coenzyme M reductase alpha subunit
3300051196	assembled Ga0528493_0003826_8561_10237 methyl-coenzyme M reductase alpha subunit
3300051196	assembled Ga0528493_0005723_5702_7354 methyl-coenzyme M reductase alpha subunit
3300051196	assembled Ga0528493_0097895_2_1603 methyl-coenzyme M reductase alpha subunit
3300051196	assembled Ga0528493_0164882_147_1703 methyl-coenzyme M reductase alpha subunit
3300051824	assembled Ga0528596_019367_113_1381 methyl-coenzyme M reductase alpha subunit
3300051828	assembled Ga0528601_020223_74_1726 methyl-coenzyme M reductase alpha subunit
3300051828	assembled Ga0528601_030534_1_1680 methyl-coenzyme M reductase alpha subunit
3300051833	assembled Ga0528610_000287_14032_15684 methyl-coenzyme M reductase alpha subunit
3300051833	assembled Ga0528610_000287_44770_46431 methyl-coenzyme M reductase alpha subunit
3300051834	assembled Ga0528611_000035_51642_53303 methyl-coenzyme M reductase alpha subunit
3300051834	assembled Ga0528611_000035_82389_84041 methyl-coenzyme M reductase alpha subunit
3300051835	assembled Ga0528612_000185_32070_33722 methyl-coenzyme M reductase alpha subunit
3300051835	assembled Ga0528612_000386_36400_38061 methyl-coenzyme M reductase alpha subunit
3300051836	assembled Ga0528613_000008_150739_152391 methyl-coenzyme M reductase alpha subunit
3300051836	assembled Ga0528613_000038_68074_69726 methyl-coenzyme M reductase alpha subunit
3300051837	assembled Ga0528614_000085_10760_12412 methyl-coenzyme M reductase alpha subunit
3300051837	assembled Ga0528614_000153_8046_9698 methyl-coenzyme M reductase alpha subunit
3300051838	assembled Ga0528616_000113_35583_37235 methyl-coenzyme M reductase alpha subunit
3300051839	assembled Ga0528617_000673_26849_28501 methyl-coenzyme M reductase alpha subunit
3300051839	assembled Ga0528617_013111_687_2348 methyl-coenzyme M reductase alpha subunit
3300051840	assembled Ga0528618_000182_28627_30279 methyl-coenzyme M reductase alpha subunit
3300051841	assembled Ga0528620_000190_17262_18914 methyl-coenzyme M reductase alpha subunit
3300051841	assembled Ga0528620_000200_39262_40923 methyl-coenzyme M reductase alpha subunit
3300051841	assembled Ga0528620_000329_237_1907 methyl-coenzyme M reductase alpha subunit
3300052311	assembled Ga0528621_000041_40316_41977 methyl-coenzyme M reductase alpha subunit
3300052311	assembled Ga0528621_000041_71240_72892 methyl-coenzyme M reductase alpha subunit
3300052311	assembled Ga0528621_000376_34215_35885 methyl-coenzyme M reductase alpha subunit
3300052280	assembled Ga0528622_000059_1875_3536 methyl-coenzyme M reductase alpha subunit
3300052280	assembled Ga0528622_000059_32846_34498 methyl-coenzyme M reductase alpha subunit
3300052280	assembled Ga0528622_000509_16888_18555 methyl-coenzyme M reductase alpha subunit
3300052281	assembled Ga0528623_000032_60322_61974 methyl-coenzyme M reductase alpha subunit
3300052281	assembled Ga0528623_000032_91284_92945 methyl-coenzyme M reductase alpha subunit
3300052281	assembled Ga0528623_000101_3474_5141 methyl-coenzyme M reductase alpha subunit
3300052282	assembled Ga0528624_000002_643730_645391 methyl-coenzyme M reductase alpha subunit
3300052282	assembled Ga0528624_000002_674701_676353 methyl-coenzyme M reductase alpha subunit
3300052282	assembled Ga0528624_000059_102047_103714 methyl-coenzyme M reductase alpha subunit
3300052283	assembled Ga0528625_000013_59699_61351 methyl-coenzyme M reductase alpha subunit
3300052283	assembled Ga0528625_000013_90547_92211 methyl-coenzyme M reductase alpha subunit
3300052283	assembled Ga0528625_000502_10243_11907 methyl-coenzyme M reductase alpha subunit
3300052283	assembled Ga0528625_000528_113_1780 methyl-coenzyme M reductase alpha subunit
3300052283	assembled Ga0528625_001112_235_1905 methyl-coenzyme M reductase alpha subunit
3300052284	assembled Ga0528626_000058_37986_39650 methyl-coenzyme M reductase alpha subunit
3300052284	assembled Ga0528626_000058_68846_70498 methyl-coenzyme M reductase alpha subunit
3300052284	assembled Ga0528626_000467_23678_25345 methyl-coenzyme M reductase alpha subunit
3300052284	assembled Ga0528626_001112_21_1691 methyl-coenzyme M reductase alpha subunit
3300052284	assembled Ga0528626_003622_1242_2906 methyl-coenzyme M reductase alpha subunit
3300052285	assembled Ga0528627_000421_2649_4316 methyl-coenzyme M reductase alpha subunit
3300052285	assembled Ga0528627_001084_10625_12295 methyl-coenzyme M reductase alpha subunit
3300052285	assembled Ga0528627_001381_3514_4749 methyl-coenzyme M reductase alpha subunit
3300052285	assembled Ga0528627_003943_1745_3409 methyl-coenzyme M reductase alpha subunit
3300052285	assembled Ga0528627_005795_690_2354 methyl-coenzyme M reductase alpha subunit
3300052312	assembled Ga0528629_001727_5880_7592 methyl-coenzyme M reductase alpha subunit
3300052312	assembled Ga0528629_003787_3714_5366 methyl-coenzyme M reductase alpha subunit
3300052312	assembled Ga0528629_054649_7_1308 methyl-coenzyme M reductase alpha subunit
3300052287	assembled Ga0528630_005885_141_1853 methyl-coenzyme M reductase alpha subunit
3300052287	assembled Ga0528630_020037_1_1215 methyl-coenzyme M reductase alpha subunit
3300052313	assembled Ga0528637_002858_6651_8303 methyl-coenzyme M reductase alpha subunit
3300052313	assembled Ga0528637_005118_6699_7925 methyl-coenzyme M reductase alpha subunit
3300052313	assembled Ga0528637_005526_237_1919 methyl-coenzyme M reductase alpha subunit
3300052294	assembled Ga0528638_006957_3347_4999 methyl-coenzyme M reductase alpha subunit
3300052294	assembled Ga0528638_011516_761_2413 methyl-coenzyme M reductase alpha subunit
3300052294	assembled Ga0528638_013032_2_1408 methyl-coenzyme M reductase alpha subunit
3300052295	assembled Ga0528639_004734_4143_5795 methyl-coenzyme M reductase alpha subunit
3300052295	assembled Ga0528639_022188_222_1934 methyl-coenzyme M reductase alpha subunit
3300052295	assembled Ga0528639_023031_496_1908 methyl-coenzyme M reductase alpha subunit
3300052314	assembled Ga0528641_002811_9116_10798 methyl-coenzyme M reductase alpha subunit
3300052314	assembled Ga0528641_006006_4199_5851 methyl-coenzyme M reductase alpha subunit
3300052314	assembled Ga0528641_038293_1_1392 methyl-coenzyme M reductase alpha subunit
3300052314	assembled Ga0528641_053288_163_1464 methyl-coenzyme M reductase alpha subunit
3300052314	assembled Ga0528641_062689_3_1295 methyl-coenzyme M reductase alpha subunit
