Gene ID,Locus Tag,Gene Product Name,Genome ID,Genome Name,Batch1,Scaffold ID
3300042278 assembled Ga0451661_002613_2544_4223,null,methyl-coenzyme M reductase alpha subunit,3300042278,"MBR feed microbial communities from membrane bioreactor in Denver, Colorado, USA - FD_D235 (*) (MER-FS) (assembled)",1,Ga0451661_002613
3300042279 assembled Ga0451663_001758_2709_4388,null,methyl-coenzyme M reductase alpha subunit,3300042279,"MBR feed microbial communities from membrane bioreactor in Denver, Colorado, USA - FD_D263 (*) (MER-FS) (assembled)",1,Ga0451663_001758
3300042280 assembled Ga0451664_001024_9534_11186,null,methyl-coenzyme M reductase alpha subunit,3300042280,"Produce water microbial communities from Denver, Colorado, USA - PW_D278 (*) (MER-FS) (assembled)",1,Ga0451664_001024
3300042280 assembled Ga0451664_025388_1_1326,null,methyl-coenzyme M reductase alpha subunit,3300042280,"Produce water microbial communities from Denver, Colorado, USA - PW_D278 (*) (MER-FS) (assembled)",1,Ga0451664_025388
3300042286 assembled Ga0451669_002173_313_1992,null,methyl-coenzyme M reductase alpha subunit,3300042286,"MBR feed microbial communities from membrane bioreactor in Denver, Colorado, USA - FD_D326 (*) (MER-FS) (assembled)",1,Ga0451669_002173
3300042534 assembled Ga0455842_0000190_14158_15909,null,methyl-coenzyme M reductase alpha subunit,3300042534,"Sediment microbial communities from Baltic Sea, Sweden - H5D5S (IMG v5.0) (*) (MER-FS) (assembled)",1,Ga0455842_0000190
3300042534 assembled Ga0455842_0000002_314296_316098,null,methyl-coenzyme M reductase alpha subunit,3300042534,"Sediment microbial communities from Baltic Sea, Sweden - H5D5S (IMG v5.0) (*) (MER-FS) (assembled)",1,Ga0455842_0000002
3300042535 assembled Ga0455843_0005649_1516_2955,null,methyl-coenzyme M reductase alpha subunit,3300042535,"Sediment microbial communities from Pant River, United Kingdom - PantS (IMG v5.0) (*) (MER-FS) (assembled)",1,Ga0455843_0005649
3300042535 assembled Ga0455843_0012375_163_1887,null,methyl-coenzyme M reductase alpha subunit,3300042535,"Sediment microbial communities from Pant River, United Kingdom - PantS (IMG v5.0) (*) (MER-FS) (assembled)",1,Ga0455843_0012375
3300042535 assembled Ga0455843_0012896_40_1755,null,methyl-coenzyme M reductase alpha subunit,3300042535,"Sediment microbial communities from Pant River, United Kingdom - PantS (IMG v5.0) (*) (MER-FS) (assembled)",1,Ga0455843_0012896
3300042535 assembled Ga0455843_0036415_3_1235,null,methyl-coenzyme M reductase alpha subunit,3300042535,"Sediment microbial communities from Pant River, United Kingdom - PantS (IMG v5.0) (*) (MER-FS) (assembled)",1,Ga0455843_0036415
3300042550 assembled Ga0466656_198192_5901_7604,null,methyl-coenzyme M reductase alpha subunit,3300042550,"Termite gut microbial communities of Alyscotermes sp. from Kakamega Forest Station, Kenya - Aly426 (*) (MER-FS) (assembled)",1,Ga0466656_198192
3300042550 assembled Ga0466656_104148_23_1318,null,methyl-coenzyme M reductase alpha subunit,3300042550,"Termite gut microbial communities of Alyscotermes sp. from Kakamega Forest Station, Kenya - Aly426 (*) (MER-FS) (assembled)",1,Ga0466656_104148
3300042550 assembled Ga0466656_258454_1_1659,null,methyl-coenzyme M reductase alpha subunit,3300042550,"Termite gut microbial communities of Alyscotermes sp. from Kakamega Forest Station, Kenya - Aly426 (*) (MER-FS) (assembled)",1,Ga0466656_258454
3300042582 assembled Ga0466657_234014_2_1621,null,methyl-coenzyme M reductase alpha subunit,3300042582,"Termite gut microbial communities of Astalotermes quietus from Ebogo II, Mbalmayo, Cameroon - Ast373 (*) (MER-FS) (assembled)",1,Ga0466657_234014
3300042582 assembled Ga0466657_092275_6775_8493,null,methyl-coenzyme M reductase alpha subunit,3300042582,"Termite gut microbial communities of Astalotermes quietus from Ebogo II, Mbalmayo, Cameroon - Ast373 (*) (MER-FS) (assembled)",1,Ga0466657_092275
3300042582 assembled Ga0466657_286379_2107_3336,null,methyl-coenzyme M reductase alpha subunit,3300042582,"Termite gut microbial communities of Astalotermes quietus from Ebogo II, Mbalmayo, Cameroon - Ast373 (*) (MER-FS) (assembled)",1,Ga0466657_286379
3300042591 assembled Ga0466692_064140_908_2575,null,methyl-coenzyme M reductase alpha subunit,3300042591,"Termite gut microbial communities of Coptotermes formosanus from BAM Federal Institute for Materials Research and Testing, Berlin, Germany - Cf509 (*) (MER-FS) (assembled)",1,Ga0466692_064140
3300042592 assembled Ga0466693_134898_15649_17313,null,methyl-coenzyme M reductase alpha subunit,3300042592,"Termite gut microbial communities of Cornitermes pugnax from Petit Saut, French Guiana, France - Co333 (*) (MER-FS) (assembled)",1,Ga0466693_134898
3300042592 assembled Ga0466693_338152_1781_3433,null,methyl-coenzyme M reductase alpha subunit,3300042592,"Termite gut microbial communities of Cornitermes pugnax from Petit Saut, French Guiana, France - Co333 (*) (MER-FS) (assembled)",1,Ga0466693_338152
3300042592 assembled Ga0466693_314642_1464_3080,null,methyl-coenzyme M reductase alpha subunit,3300042592,"Termite gut microbial communities of Cornitermes pugnax from Petit Saut, French Guiana, France - Co333 (*) (MER-FS) (assembled)",1,Ga0466693_314642
3300042594 assembled Ga0466694_043496_4439_6142,null,methyl-coenzyme M reductase alpha subunit,3300042594,"Termite gut microbial communities of Coatitermes kartaboensis from Petit Saut, French Guiana, France - Coa324 (*) (MER-FS) (assembled)",1,Ga0466694_043496
3300042596 assembled Ga0466696_157393_2_1336,null,methyl-coenzyme M reductase alpha subunit,3300042596,"Termite gut microbial communities of Calcaritermes temnocephalus from Boquisco, Panama - Ct408 (*) (MER-FS) (assembled)",1,Ga0466696_157393
3300042596 assembled Ga0466696_084510_859_2565,null,methyl-coenzyme M reductase alpha subunit,3300042596,"Termite gut microbial communities of Calcaritermes temnocephalus from Boquisco, Panama - Ct408 (*) (MER-FS) (assembled)",1,Ga0466696_084510
3300042598 assembled Ga0466701_037493_1_1200,null,methyl-coenzyme M reductase alpha subunit,3300042598,"Termite gut microbial communities of Furculitermes sp. from Ebogo II, Mbalmayo, Cameroon - Fux382 (*) (MER-FS) (assembled)",1,Ga0466701_037493
3300042598 assembled Ga0466701_047522_558_1943,null,methyl-coenzyme M reductase alpha subunit,3300042598,"Termite gut microbial communities of Furculitermes sp. from Ebogo II, Mbalmayo, Cameroon - Fux382 (*) (MER-FS) (assembled)",1,Ga0466701_047522
3300042598 assembled Ga0466701_032264_85_1491,null,methyl-coenzyme M reductase alpha subunit,3300042598,"Termite gut microbial communities of Furculitermes sp. from Ebogo II, Mbalmayo, Cameroon - Fux382 (*) (MER-FS) (assembled)",1,Ga0466701_032264
3300042598 assembled Ga0466701_028139_4498_6159,null,methyl-coenzyme M reductase alpha subunit,3300042598,"Termite gut microbial communities of Furculitermes sp. from Ebogo II, Mbalmayo, Cameroon - Fux382 (*) (MER-FS) (assembled)",1,Ga0466701_028139
3300042598 assembled Ga0466701_022872_2_1561,null,methyl-coenzyme M reductase alpha subunit,3300042598,"Termite gut microbial communities of Furculitermes sp. from Ebogo II, Mbalmayo, Cameroon - Fux382 (*) (MER-FS) (assembled)",1,Ga0466701_022872
3300042598 assembled Ga0466701_088064_2_1525,null,methyl-coenzyme M reductase alpha subunit,3300042598,"Termite gut microbial communities of Furculitermes sp. from Ebogo II, Mbalmayo, Cameroon - Fux382 (*) (MER-FS) (assembled)",1,Ga0466701_088064
3300042598 assembled Ga0466701_019670_2_1255,null,methyl-coenzyme M reductase alpha subunit,3300042598,"Termite gut microbial communities of Furculitermes sp. from Ebogo II, Mbalmayo, Cameroon - Fux382 (*) (MER-FS) (assembled)",1,Ga0466701_019670
3300042599 assembled Ga0466706_081414_3300_4967,null,methyl-coenzyme M reductase alpha subunit,3300042599,"Termite gut microbial communities of Hodotermes mossambicus from Pretoria, South Africa - Hm464 (*) (MER-FS) (assembled)",1,Ga0466706_081414
3300042599 assembled Ga0466706_033017_6116_7771,null,methyl-coenzyme M reductase alpha subunit,3300042599,"Termite gut microbial communities of Hodotermes mossambicus from Pretoria, South Africa - Hm464 (*) (MER-FS) (assembled)",1,Ga0466706_033017
3300042599 assembled Ga0466706_125907_1870_3576,null,methyl-coenzyme M reductase alpha subunit,3300042599,"Termite gut microbial communities of Hodotermes mossambicus from Pretoria, South Africa - Hm464 (*) (MER-FS) (assembled)",1,Ga0466706_125907
3300042599 assembled Ga0466706_104191_6915_8621,null,methyl-coenzyme M reductase alpha subunit,3300042599,"Termite gut microbial communities of Hodotermes mossambicus from Pretoria, South Africa - Hm464 (*) (MER-FS) (assembled)",1,Ga0466706_104191
3300042599 assembled Ga0466706_064048_1323_3038,null,methyl-coenzyme M reductase alpha subunit,3300042599,"Termite gut microbial communities of Hodotermes mossambicus from Pretoria, South Africa - Hm464 (*) (MER-FS) (assembled)",1,Ga0466706_064048
3300042601 assembled Ga0466707_406084_6991_8664,null,methyl-coenzyme M reductase alpha subunit,3300042601,"Termite gut microbial communities of Hodotermopsis sjoestedti from Tam Dao National Park, Vietnam - Hs463 (*) (MER-FS) (assembled)",1,Ga0466707_406084
3300042602 assembled Ga0466713_073233_16796_18451,null,methyl-coenzyme M reductase alpha subunit,3300042602,"Termite gut microbial communities of Mastotermes darwinensis from BAM Federal Institute for Materials Research and Testing, Berlin, Germany - Md513 (*) (MER-FS) (assembled)",1,Ga0466713_073233
3300042602 assembled Ga0466713_072626_13701_15356,null,methyl-coenzyme M reductase alpha subunit,3300042602,"Termite gut microbial communities of Mastotermes darwinensis from BAM Federal Institute for Materials Research and Testing, Berlin, Germany - Md513 (*) (MER-FS) (assembled)",1,Ga0466713_072626
3300042602 assembled Ga0466713_155323_8428_9984,null,methyl-coenzyme M reductase alpha subunit,3300042602,"Termite gut microbial communities of Mastotermes darwinensis from BAM Federal Institute for Materials Research and Testing, Berlin, Germany - Md513 (*) (MER-FS) (assembled)",1,Ga0466713_155323
3300042603 assembled Ga0466714_040873_3404_5068,null,methyl-coenzyme M reductase alpha subunit,3300042603,"Termite gut microbial communities of Macrotermes cf. amplus from Northern Cameroon, Cameroon - Mx356 (*) (MER-FS) (assembled)",1,Ga0466714_040873
3300042604 assembled Ga0466717_227275_2_1516,null,methyl-coenzyme M reductase alpha subunit,3300042604,"Termite gut microbial communities of Neocapritermes taracua from Petit Saut, French Guiana, France - Nct323 (*) (MER-FS) (assembled)",1,Ga0466717_227275
3300042604 assembled Ga0466717_070936_77_1435,null,methyl-coenzyme M reductase alpha subunit,3300042604,"Termite gut microbial communities of Neocapritermes taracua from Petit Saut, French Guiana, France - Nct323 (*) (MER-FS) (assembled)",1,Ga0466717_070936
3300042605 assembled Ga0466716_118631_10872_12527,null,methyl-coenzyme M reductase alpha subunit,3300042605,"Termite gut microbial communities of Neotermes cubanus from Parque Nacional Topes de Collantes, Sierra del Escambray, Cuba - Ncb351 (*) (MER-FS) (assembled)",1,Ga0466716_118631
3300042606 assembled Ga0466719_051673_26672_28327,null,methyl-coenzyme M reductase alpha subunit,3300042606,"Termite gut microbial communities of Neotermes meruensis from Talek, Kenya - Nm470 (*) (MER-FS) (assembled)",1,Ga0466719_051673
3300042608 assembled Ga0466721_186905_2_1291,null,methyl-coenzyme M reductase alpha subunit,3300042608,"Termite gut microbial communities of Palmitermes impostor from Petit Saut, French Guiana, France - Pal332 (*) (MER-FS) (assembled)",1,Ga0466721_186905
3300042611 assembled Ga0466697_022325_2297_3511,null,methyl-coenzyme M reductase alpha subunit,3300042611,"Termite gut microbial communities of Cubitermes c.f. sulcifrons from Ebogo II, Mbalmayo, Cameroon - Cus372 (*) (MER-FS) (assembled)",1,Ga0466697_022325
3300042611 assembled Ga0466697_017590_3_1493,null,methyl-coenzyme M reductase alpha subunit,3300042611,"Termite gut microbial communities of Cubitermes c.f. sulcifrons from Ebogo II, Mbalmayo, Cameroon - Cus372 (*) (MER-FS) (assembled)",1,Ga0466697_017590
3300042611 assembled Ga0466697_218546_127_1779,null,methyl-coenzyme M reductase alpha subunit,3300042611,"Termite gut microbial communities of Cubitermes c.f. sulcifrons from Ebogo II, Mbalmayo, Cameroon - Cus372 (*) (MER-FS) (assembled)",1,Ga0466697_218546
3300042611 assembled Ga0466697_270080_1653_3314,null,methyl-coenzyme M reductase alpha subunit,3300042611,"Termite gut microbial communities of Cubitermes c.f. sulcifrons from Ebogo II, Mbalmayo, Cameroon - Cus372 (*) (MER-FS) (assembled)",1,Ga0466697_270080
3300042611 assembled Ga0466697_059700_110_1762,null,methyl-coenzyme M reductase alpha subunit,3300042611,"Termite gut microbial communities of Cubitermes c.f. sulcifrons from Ebogo II, Mbalmayo, Cameroon - Cus372 (*) (MER-FS) (assembled)",1,Ga0466697_059700
3300042611 assembled Ga0466697_012974_1_1401,null,methyl-coenzyme M reductase alpha subunit,3300042611,"Termite gut microbial communities of Cubitermes c.f. sulcifrons from Ebogo II, Mbalmayo, Cameroon - Cus372 (*) (MER-FS) (assembled)",1,Ga0466697_012974
3300042613 assembled Ga0466710_368900_6_1547,null,methyl-coenzyme M reductase alpha subunit,3300042613,"Termite gut microbial communities of Jugositermes tuberculatus from Ebogo II, Mbalmayo, Cameroon - Jx357 (*) (MER-FS) (assembled)",1,Ga0466710_368900
3300042613 assembled Ga0466710_187030_1_1482,null,methyl-coenzyme M reductase alpha subunit,3300042613,"Termite gut microbial communities of Jugositermes tuberculatus from Ebogo II, Mbalmayo, Cameroon - Jx357 (*) (MER-FS) (assembled)",1,Ga0466710_187030
3300042613 assembled Ga0466710_285359_584_2248,null,methyl-coenzyme M reductase alpha subunit,3300042613,"Termite gut microbial communities of Jugositermes tuberculatus from Ebogo II, Mbalmayo, Cameroon - Jx357 (*) (MER-FS) (assembled)",1,Ga0466710_285359
3300042615 assembled Ga0466711_247046_385_2040,null,methyl-coenzyme M reductase alpha subunit,3300042615,"Termite gut microbial communities of Kalotermes flavicollis from BAM Federal Institute for Materials Research and Testing, Berlin, Germany - Kf353 (*) (MER-FS) (assembled)",1,Ga0466711_247046
3300042615 assembled Ga0466711_260121_29_1567,null,methyl-coenzyme M reductase alpha subunit,3300042615,"Termite gut microbial communities of Kalotermes flavicollis from BAM Federal Institute for Materials Research and Testing, Berlin, Germany - Kf353 (*) (MER-FS) (assembled)",1,Ga0466711_260121
3300042616 assembled Ga0466715_622069_13701_15356,null,methyl-coenzyme M reductase alpha subunit,3300042616,"Termite gut microbial communities of Neotermes castaneus from BAM Federal Institute for Materials Research and Testing, Berlin, Germany - Nc350 (*) (MER-FS) (assembled)",1,Ga0466715_622069
3300042616 assembled Ga0466715_396122_7875_9530,null,methyl-coenzyme M reductase alpha subunit,3300042616,"Termite gut microbial communities of Neotermes castaneus from BAM Federal Institute for Materials Research and Testing, Berlin, Germany - Nc350 (*) (MER-FS) (assembled)",1,Ga0466715_396122
3300042617 assembled Ga0466718_097898_334_1998,null,methyl-coenzyme M reductase alpha subunit,3300042617,"Termite gut microbial communities of Nasutitermes lujae from Ebogo II, Mbalmayo, Cameroon - Nl494 (*) (MER-FS) (assembled)",1,Ga0466718_097898
3300042619 assembled Ga0466726_088688_6313_7968,null,methyl-coenzyme M reductase alpha subunit,3300042619,"Termite gut microbial communities of Porotermes adamsoni from near Lamington National Park, Queensland, Australia - Po218 (*) (MER-FS) (assembled)",1,Ga0466726_088688
3300042619 assembled Ga0466726_014779_6247_7902,null,methyl-coenzyme M reductase alpha subunit,3300042619,"Termite gut microbial communities of Porotermes adamsoni from near Lamington National Park, Queensland, Australia - Po218 (*) (MER-FS) (assembled)",1,Ga0466726_014779
3300042619 assembled Ga0466726_057928_3100_4764,null,methyl-coenzyme M reductase alpha subunit,3300042619,"Termite gut microbial communities of Porotermes adamsoni from near Lamington National Park, Queensland, Australia - Po218 (*) (MER-FS) (assembled)",1,Ga0466726_057928
3300042621 assembled Ga0466729_142212_117817_119523,null,methyl-coenzyme M reductase alpha subunit,3300042621,"Termite gut microbial communities of Reticulitermes flavipes from BAM Federal Institute for Materials Research and Testing, Berlin, Germany - Rs511 (*) (MER-FS) (assembled)",1,Ga0466729_142212
3300042621 assembled Ga0466729_222332_4545_6200,null,methyl-coenzyme M reductase alpha subunit,3300042621,"Termite gut microbial communities of Reticulitermes flavipes from BAM Federal Institute for Materials Research and Testing, Berlin, Germany - Rs511 (*) (MER-FS) (assembled)",1,Ga0466729_222332
